"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","negative regulation of signaling","GO:0023057","false","0.00006945537407029792","4.158294145336298","1449","462","65","20972","NLRP2B,PDX1,TWIST1,DDIT4,CAV1,LDLRAD4,PSCA,IGFBP5,EZH2,SOCS2,ITGA6,HERPUD1,PXDN,CHAC1,INHBB,SYTL4,SLC2A10,CAV2,DKK1,LRP4,SHH,FOXO1,UNC5B,RNF152,BMP7,KLF4,EGFR,CGNL1,FERMT1,RGS22,CREB3L1,NFATC4,CD109,CREBRF,GDF15,ONECUT1,RUNX2,ERRFI1,AMER2,AHSG,PREX2,DEPTOR,HEG1,SOX30,SPRED1,KIF26A,RNF125,NEURL1,WWC2,DUSP1,EGR1,NR1D1,SH3RF2,ARHGAP42,BIRC7,SPRY2,AXIN2,RASSF2,FAM3D,P2RX7,SHISA2,IRF4,INPP5D,GLI2,CHRD"
"GO:BP","negative regulation of cell communication","GO:0010648","false","0.00006945537407029792","4.158294145336298","1449","462","65","20972","NLRP2B,PDX1,TWIST1,DDIT4,CAV1,LDLRAD4,PSCA,IGFBP5,EZH2,SOCS2,ITGA6,HERPUD1,PXDN,CHAC1,INHBB,SYTL4,SLC2A10,CAV2,DKK1,LRP4,SHH,FOXO1,UNC5B,RNF152,BMP7,KLF4,EGFR,CGNL1,FERMT1,RGS22,CREB3L1,NFATC4,CD109,CREBRF,GDF15,ONECUT1,RUNX2,ERRFI1,AMER2,AHSG,PREX2,DEPTOR,HEG1,SOX30,SPRED1,KIF26A,RNF125,NEURL1,WWC2,DUSP1,EGR1,NR1D1,SH3RF2,ARHGAP42,BIRC7,SPRY2,AXIN2,RASSF2,FAM3D,P2RX7,SHISA2,IRF4,INPP5D,GLI2,CHRD"
"GO:BP","tube development","GO:0035295","false","0.00013263595728272082","3.8773387238004595","1094","462","53","20972","PDX1,TWIST1,CCN2,SLC7A11,CAV1,PARVA,IGFBP5,TGFBI,SEMA3C,GREB1L,PXDN,PHGDH,INHBB,FBN1,CITED2,VEZF1,SPDEF,SHH,SASH1,SIX2,CPS1,UNC5B,BMP7,KLF4,EGFR,AREG,CREB3L1,RIN2,NFATC4,ADM2,FAT4,FOXC1,ERRFI1,HEG1,SEMA5A,AQP2,KIF26B,SPRED1,NPR1,SRPX2,GRHL3,ZNF354C,PLXNA2,APOLD1,SPRY2,COL4A3,VANGL2,TBX5,PDGFC,GLI2,CHRD,HOXB13,TBX4"
"GO:BP","regulation of cell differentiation","GO:0045595","false","0.00016598977608029935","3.7799186609277187","1549","462","67","20972","TWIST1,CSRP3,CCN2,CAV1,LDLRAD4,IGFBP5,EZH2,JDP2,TRIB3,SOCS2,CXCR4,PHLDB1,NEDD9,FBN1,NFATC2,DKK1,ZFP36L2,VEZF1,SPDEF,RASGRP1,LRP4,NR5A2,MAFB,SHH,FOXO1,ZBED6,CEACAM5,SIX2,ABCG1,SCIN,BMP7,KLF4,EGFR,BCL11B,AREG,RIN2,NFATC4,CD109,IL4R,PKP1,EFEMP1,FAT4,TIAM1,FOXC1,RUNX2,ERRFI1,SEMA5A,FOS,HPN,SPRED1,NEURL1,NR1D1,ISL2,TNXB,FGF13,APOLD1,SPRY2,AXIN2,COL5A2,RASSF2,TBX5,IRF4,BMP6,INPP5D,SLIT1,GLI2,CHRD"
"GO:BP","regulation of biological quality","GO:0065008","false","0.0002022078063435462","3.6942020822441086","2963","462","107","20972","SLITRK5,ST8SIA2,F2RL2,RIMS1,GRIA3,PDX1,KCNA3,SELP,CSRP3,SLC7A11,CAV1,ZMYND8,ATP8B2,PARVA,SOCS2,SDR16C5,KCNK5,CXCR4,GNA14,INHBB,SYTL4,NEDD9,EHD3,DKK1,ZFP36L2,HSD17B11,FHL1,ANO7,LRP4,STC2,NR5A2,SHH,PTPRN2,FOXO1,ZBED6,CPS1,ABCG1,DNMBP,SCIN,IRS2,TSPAN1,SCN1B,ABHD17C,NFATC4,SERINC2,ADM2,GDF15,ABCB4,FOXC1,ACTA2,CLSTN2,ZBED3,TAC3,CDC42EP5,DEPTOR,HEG1,SEMA5A,AQP2,SCN1A,DLG2,KCNG1,HPN,PNPLA4,PLEKHH2,NTSR1,SSTR5,P2RY1,NPR1,PROS1,NEURL1,EGR1,SRPX2,NR1D1,F2R,TPO,XKR6,GAS2,XKR7,RAB3B,ABCC9,FGF13,VWF,OXTR,PRR16,ATP8A2,ARHGAP42,KCNMB4,APOLD1,AXIN2,RASSF2,FAM3D,P2RX7,CHRM1,TBX5,ATP8B4,IGF2BP1,DOC2B,BMP6,ANO1,SPTB,SLIT1,HNF4A,KCNH8,CACNA1G,CCRL2,DSG1,CDC42EP3"
"GO:BP","intracellular signal transduction","GO:0035556","false","0.0002022078063435462","3.6942020822441086","2963","462","107","20972","RIPK3,RCAN2,GRIA3,PDX1,SELP,TWIST1,CSRP3,CCN2,DDIT4,CAV1,LDLRAD4,PSCA,IGFBP5,EZH2,TRIB3,SOCS2,INAVA,HERPUD1,CXCR4,CHAC1,NFATC2,CAV2,CITED2,DKK1,ZFP36L2,RASGRP1,LRP4,NET1,STC2,NR5A2,MAFB,GRM4,FOXO1,SASH1,DOCK11,UNC5B,RNF152,DNMBP,PLCB4,IRS2,PSD3,BCAR3,IL1R1,BMP7,KLF4,EGFR,CGNL1,MAP2K6,CRACR2A,CREB3L1,RIN2,NFATC4,FGFR4,PLCH2,CREBRF,GDF15,FAT4,TIAM1,PRODH,ACTA2,RUNX2,ERRFI1,PREX2,CDC42EP5,DEPTOR,HEG1,SEMA5A,ARHGAP31,FOS,SPRED1,P2RY1,NPR1,PROS1,RNF125,PLA2R1,WWC2,MID1,DUSP1,NR1D1,F2R,SH3RF2,TNXB,S100A4,ABCC9,FGF13,VWF,TNS3,ARHGAP42,SYNPO2L,RFTN1,BIRC7,SPRY2,NUPR1,SRGAP3,RASSF2,P2RX7,BMP6,INPP5D,STARD8,HNF4A,PDGFC,PIK3R5,CCRL2,ARHGDIB,MN1,CDC42EP3,ESRRG"
"GO:BP","cell motility","GO:0048870","false","0.0002139566608329107","3.669674188647451","1794","462","74","20972","RIPK3,MSMP,EFCAB9,CD177,SELP,TWIST1,SLC22A16,CCN2,DDIT4,CAV1,LDLRAD4,ZMYND8,PARVA,IGFBP5,EZH2,SEMA3C,ITGA6,CXCR4,NEDD9,NFATC2,CITED2,NET1,SHH,SASH1,SIX2,IRS2,IL1R1,SPOCK1,BMP7,KLF4,EGFR,BCL11B,FERMT1,RIN2,FGFR4,GCNT1,GDF15,ZG16B,SEMA4G,TIAM1,ONECUT1,FOXC1,ACTA2,ERRFI1,CEMIP,BARHL1,SEMA5A,KRT16,SPRED1,P2RY1,KIF26A,NEURL1,WWC2,GPR173,DUSP1,SRPX2,F2R,SH3RF2,TNXB,PLXNA2,FGF13,SPRY2,SRGAP3,FAM3D,VANGL2,TBX5,SLIT1,PDGFC,CHRD,BIN2,CCRL2,ARHGDIB,MMP28,CFAP126"
"GO:BP","regulation of response to stimulus","GO:0048583","false","0.00022754155470614955","3.6429392788681194","3993","462","134","20972","RIPK3,FYB2,ULBP1,HLA-DQB2,GPR151,RIMS1,NLRP2B,PDX1,CD177,SELP,BTN1A1,TWIST1,CCN2,AFAP1L2,SLC7A11,DDIT4,CAV1,LDLRAD4,ZMYND8,PSCA,IGFBP5,KAZALD1,EZH2,SOCS2,ITGA6,INAVA,HERPUD1,PXDN,CXCR4,CHAC1,INHBB,NEDD9,SLC2A10,NFATC2,CAV2,CITED2,DKK1,RASGRP1,TCF7L1,LRP4,NET1,NR5A2,SHH,GRM4,FOXO1,SASH1,DOCK11,UNC5B,RNF152,DNMBP,IRS2,PSD3,BCAR3,IL1R1,BMP7,KLF4,EGFR,CGNL1,MAP2K6,FERMT1,CRACR2A,RGS22,CREB3L1,NFATC4,CD109,IL4R,FGFR4,CREBRF,GDF15,LFNG,TIAM1,PRODH,ONECUT1,ACTA2,ZBED3,RUNX2,ERRFI1,AMER2,AHSG,PREX2,DEPTOR,HEG1,SEMA5A,SOX30,ARHGAP31,ITM2C,ACP3,SPRED1,NTSR1,P2RY1,PROS1,KIF26A,RNF125,NEURL1,MZB1,PLA2R1,WWC2,MID1,DUSP1,EGR1,NR1D1,F2R,SH3RF2,TNXB,S100A4,GAS2,DHH,VWF,TNS3,ARHGAP42,SYNPO2L,RFTN1,BIRC7,SPRY2,AXIN2,AZGP1,NUPR1,SRGAP3,RASSF2,P2RX7,SHISA2,IRF4,BMP6,INPP5D,SLIT1,STARD8,HNF4A,PDGFC,GLI2,CHRD,PIK3R5,ARHGDIB,MMP28,MN1"
"GO:BP","positive regulation of biological process","GO:0048518","false","0.00030952226685623384","3.509308102621431","6150","462","187","20972","RIPK3,FYB2,SLITRK5,ST8SIA2,ULBP1,HLA-DQB2,OLIG1,GPR151,F2RL2,RIMS1,NLRP2B,GRIA3,STAC2,PDX1,ASIP,CD177,SELP,BTN1A1,TWIST1,CSRP3,CCN2,AFAP1L2,CAV1,SLC7A1,ZMYND8,ASNS,RAB27B,IGFBP5,EZH2,TRIB3,SEMA3C,LPCAT1,SOCS2,EPB41L2,ITGA6,INAVA,HERPUD1,S100A6,CXCR4,INHBB,SYTL4,NEDD9,SLC2A10,NFATC2,CAV2,CITED2,DKK1,ZFP36L2,VEZF1,SPDEF,ATP2C2,FHL1,RASGRP1,LRP4,NET1,NR5A2,AHNAK,MAFB,SHH,ZBTB20,GRM4,FOXO1,SASH1,DOCK11,SIX2,HIVEP3,ABCG1,UNC5B,RNF152,SCIN,IRS2,LMO7,BCAR3,IL1R1,BMP7,KLF4,EGFR,SCN1B,FOSB,BCL11B,AREG,ABHD17C,MAP2K6,FERMT1,CRACR2A,CREB3L1,RIN2,NFATC4,ADM2,IL4R,FGFR4,GCNT1,PKP1,CREBRF,GDF15,LFNG,ELAPOR1,ABCB4,SEMA4G,TIAM1,ONECUT1,FOXC1,ACTA2,CLSTN2,HMBOX1,ZBED3,RUNX2,CEMIP,AHSG,NMBR,BARHL1,CDC42EP5,DEPTOR,HEG1,SEMA5A,SOX30,ITM2C,ACP3,KIF26B,FOS,KRT6A,HPN,SPRED1,NTSR1,SSTR5,P2RY1,NPR1,PROS1,RNF125,NEURL1,MZB1,PLA2R1,MID1,EGR1,SRPX2,NR1D1,ISL2,GRHL3,F2R,SH3RF2,TNXB,S100A4,DHH,RAB3B,FGF13,VWF,OXTR,TNS3,FBLN2,PRR16,ATP8A2,SYNPO2L,RFTN1,BIRC7,SPRY2,DLX3,AXIN2,TFCP2L1,AZGP1,NUPR1,HLF,SLC44A4,RASSF2,FAM3D,P2RX7,HOXB1,AMTN,CHRM1,TBX5,IGF2BP1,DOC2B,IRF4,BMP6,INPP5D,ANO1,ACADL,CACNA1S,HNF4A,PDGFC,GLI2,CHRD,PIK3R5,APOBEC3C,MN1,TBX4,CDC42EP3,ESRRG"
"GO:BP","regulation of cell migration","GO:0030334","false","0.00035676182971714724","3.4476216173844407","944","462","47","20972","RIPK3,SELP,TWIST1,CAV1,LDLRAD4,ZMYND8,IGFBP5,EZH2,SEMA3C,ITGA6,CXCR4,NEDD9,CITED2,SHH,SASH1,IRS2,IL1R1,BMP7,KLF4,EGFR,FERMT1,RIN2,GCNT1,GDF15,SEMA4G,TIAM1,ONECUT1,ACTA2,CEMIP,SEMA5A,KRT16,SPRED1,KIF26A,GPR173,DUSP1,SRPX2,F2R,SH3RF2,TNXB,PLXNA2,SPRY2,SRGAP3,TBX5,PDGFC,CHRD,ARHGDIB,MMP28"
"GO:BP","locomotion","GO:0040011","false","0.0005029735130138339","3.2984548846355466","1236","462","56","20972","RIPK3,MSMP,SELP,TWIST1,CAV1,LDLRAD4,ZMYND8,PARVA,IGFBP5,EZH2,SEMA3C,ITGA6,CXCR4,NEDD9,CITED2,SHH,SASH1,IRS2,IL1R1,BMP7,KLF4,EGFR,SCN1B,FERMT1,RIN2,GCNT1,GDF15,SEMA4G,TIAM1,ONECUT1,ACTA2,CEMIP,SEMA5A,KRT16,SPRED1,KIF26A,GPR173,DUSP1,SRPX2,F2R,SH3RF2,TNXB,PLXNA2,S100A4,SPRY2,SRGAP3,CHRM1,TBX5,SLIT1,PDGFC,CHRD,ANOS1,BIN2,CCRL2,ARHGDIB,MMP28"
"GO:BP","ossification","GO:0001503","false","0.0005851092628278887","3.2327630265462695","424","462","28","20972","TWIST1,CCN2,IGFBP5,KAZALD1,MGP,DKK1,LRP4,SHH,SIX2,MRC2,BMP7,EGFR,AREG,MAP2K6,CREB3L1,FAT4,FOXC1,RUNX2,AHSG,PHOSPHO1,DHH,AXIN2,RASSF2,P2RX7,BMP6,GLI2,CHRD,MN1"
"GO:BP","response to chemical","GO:0042221","false","0.0005872522014809129","3.23117534647165","3863","462","129","20972","RIPK3,SLITRK5,MSMP,ST8SIA2,OR2A14,NLRP2B,PDX1,ASIP,KCNK10,PTGDS,SELP,TWIST1,CSRP3,SLC7A11,DDIT4,CAV1,PSCA,GPX8,PARVA,OR2A42,IGFBP5,KLF3,EZH2,TRIB3,SEMA3C,SOCS2,INAVA,HERPUD1,PXDN,CXCR4,GNA14,INHBB,NEDD9,FBN1,NFATC2,CAV2,CITED2,DKK1,ZFP36L2,NET1,STC2,NR5A2,SHH,ZBTB20,PTPRN2,FOXO1,IL17REL,SASH1,ZBED6,CPS1,ABCG1,IRS2,BCAR3,IL1R1,BMP7,KLF4,EGFR,FOSB,AREG,CRACR2A,ABCC3,NFATC4,IL4R,FGFR4,GCNT1,GDF15,ABCB4,SEMA4G,FOXC1,ZBED3,RUNX2,ERRFI1,AHSG,GAST,SEMA5A,SOX30,AQP2,FOS,DLG2,HPN,NTSR1,SSTR5,P2RY1,RNF125,NEURL1,MZB1,PLA2R1,GPR173,DUSP1,EGR1,NR1D1,F2R,TPO,S100A4,DHH,MB,ABCC9,OXTR,OR2AP1,KCNMB4,RFTN1,BIRC7,SPRY2,AXIN2,AZGP1,COL5A2,IPCEF1,NUPR1,P2RX7,CHRM1,LY6D,GJB4,BMP6,ANO1,SLIT1,CACNA1S,HNF4A,NUGGC,PDGFC,CACNA1G,ANOS1,BIN2,LPO,HOXB13,CCRL2,MMP28,DSG1,MN1,ESRRG"
"GO:BP","regulation of intracellular signal transduction","GO:1902531","false","0.0005967985299970421","3.224172255265547","1945","462","77","20972","RIPK3,PDX1,SELP,TWIST1,CCN2,DDIT4,CAV1,LDLRAD4,PSCA,IGFBP5,EZH2,INAVA,HERPUD1,CAV2,CITED2,DKK1,RASGRP1,LRP4,NET1,GRM4,FOXO1,SASH1,DOCK11,UNC5B,RNF152,DNMBP,IRS2,PSD3,BCAR3,IL1R1,BMP7,KLF4,EGFR,CGNL1,MAP2K6,CRACR2A,CREB3L1,FGFR4,CREBRF,GDF15,TIAM1,PRODH,ACTA2,PREX2,DEPTOR,HEG1,SEMA5A,ARHGAP31,SPRED1,P2RY1,PROS1,RNF125,PLA2R1,WWC2,MID1,DUSP1,NR1D1,F2R,SH3RF2,TNXB,S100A4,VWF,TNS3,ARHGAP42,SYNPO2L,BIRC7,SPRY2,NUPR1,SRGAP3,RASSF2,P2RX7,BMP6,STARD8,PDGFC,PIK3R5,ARHGDIB,MN1"
"GO:BP","blood vessel development","GO:0001568","false","0.0006694445423292154","3.1742853946907896","727","462","39","20972","TWIST1,CCN2,CAV1,PARVA,ANTXR1,TGFBI,SEMA3C,PXDN,SLC2A10,CITED2,VEZF1,SHH,FOXO1,SASH1,UNC5B,BMP7,KLF4,CREB3L1,RIN2,NFATC4,ADM2,FOXC1,ACTA2,HEG1,SEMA5A,SPRED1,NPR1,EGR1,SRPX2,ZNF354C,ABCC9,APOLD1,SPRY2,DLX3,COL4A3,FAM3D,TBX5,HOXB13,TBX4"
"GO:BP","cellular response to chemical stimulus","GO:0070887","false","0.0007049300584080923","3.151853970603287","2199","462","84","20972","RIPK3,MSMP,PDX1,ASIP,KCNK10,TWIST1,CSRP3,SLC7A11,DDIT4,CAV1,PSCA,GPX8,PARVA,IGFBP5,KLF3,EZH2,TRIB3,SOCS2,PXDN,CXCR4,GNA14,INHBB,NEDD9,FBN1,NFATC2,CAV2,CITED2,ZFP36L2,NET1,STC2,NR5A2,SHH,ZBTB20,PTPRN2,FOXO1,SASH1,ZBED6,CPS1,IRS2,BCAR3,BMP7,EGFR,FOSB,ABCC3,NFATC4,FGFR4,GDF15,ABCB4,ERRFI1,AHSG,SEMA5A,AQP2,FOS,DLG2,SSTR5,P2RY1,NEURL1,MZB1,PLA2R1,GPR173,DUSP1,EGR1,NR1D1,TPO,MB,ABCC9,OXTR,AXIN2,COL5A2,IPCEF1,P2RX7,CHRM1,BMP6,ANO1,CACNA1S,HNF4A,NUGGC,PDGFC,BIN2,LPO,CCRL2,MMP28,MN1,ESRRG"
"GO:BP","plasma membrane organization","GO:0007009","true","0.0007375716679999689","3.1321957739874993","175","462","17","20972","CRISP1,ANO5,CSRP3,CAV1,CXCR4,SYTL4,CAV2,ANO7,AHNAK,MAFB,SPATA46,SERINC2,FAT4,XKR6,XKR7,P2RX7,BIN2"
"GO:BP","extracellular matrix organization","GO:0030198","true","0.0007807955252511733","3.1074626842812876","307","462","23","20972","CAV1,ANTXR1,TGFBI,KAZALD1,PXDN,THSD4,ADAMTSL3,SLC2A10,CAV2,FERMT1,CREB3L1,FGFR4,OLFML2A,FOXC1,HPN,TNXB,GAS2,MATN3,AXIN2,COL5A2,COL4A3,COLGALT2,MMP28"
"GO:BP","extracellular structure organization","GO:0043062","false","0.0008268637627318979","3.0825660405898936","308","462","23","20972","CAV1,ANTXR1,TGFBI,KAZALD1,PXDN,THSD4,ADAMTSL3,SLC2A10,CAV2,FERMT1,CREB3L1,FGFR4,OLFML2A,FOXC1,HPN,TNXB,GAS2,MATN3,AXIN2,COL5A2,COL4A3,COLGALT2,MMP28"
"GO:BP","external encapsulating structure organization","GO:0045229","false","0.0008754217209895379","3.057782681861736","309","462","23","20972","CAV1,ANTXR1,TGFBI,KAZALD1,PXDN,THSD4,ADAMTSL3,SLC2A10,CAV2,FERMT1,CREB3L1,FGFR4,OLFML2A,FOXC1,HPN,TNXB,GAS2,MATN3,AXIN2,COL5A2,COL4A3,COLGALT2,MMP28"
"GO:BP","regulation of biological process","GO:0050789","false","0.0009587769690740319","3.018282406766244","12397","462","324","20972","GJA9,CHAT,RIPK3,FYB2,SLITRK5,GPR20,MSMP,ST8SIA2,ULBP1,HLA-DQB2,OR2A14,RCAN2,OLIG1,GPR151,CRISP1,F2RL2,RIMS1,G6PC1,GABRA3,NLRP2B,GRIA3,STAC2,PDX1,MAGEA8,ASIP,KCNK10,CD177,PTGDS,SELP,BTN1A1,TWIST1,ZNF215,CALCB,CSRP3,CCN2,AFAP1L2,SLC7A11,DDIT4,CAV1,SLC7A1,LDLRAD4,ZMYND8,PSCA,PARVA,ASNS,OR2A42,RAB27B,AHNAK2,IGFBP5,ANTXR1,TGFBI,KLF3,KAZALD1,EZH2,JDP2,CCNG1,ARHGAP36,ATXN1,FOXP4,SLC43A1,SORCS1,TRIB3,SEMA3C,LPCAT1,SOCS2,EPB41L2,ITGA6,SDR16C5,INAVA,HERPUD1,PXDN,S100A6,PHGDH,CXCR4,CHAC1,PHLDB1,GNA14,INHBB,SYTL4,NEDD9,ALCAM,FBN1,SLC2A10,NFATC2,CAV2,CITED2,ADGRA1,EHD3,MGP,DKK1,ZFP36L2,VEZF1,SPDEF,ATP2C2,FHL1,RASGRP1,PCDHB5,TCF7L1,LRP4,NET1,STC2,NR5A2,SAMD11,AHNAK,MAFB,SHH,ZBTB20,PTPRN2,GRM4,FOXO1,IL17REL,SASH1,ZBED6,CEACAM5,DOCK11,TRIM29,SIX2,HIVEP3,ABCG1,UNC5B,RNF152,DNMBP,PLCB4,SCIN,SUSD2,IRS2,PSD3,PCDHB13,LMO7,BCAR3,HCAR1,PTPN14,IL1R1,SPOCK1,FRAT2,BMP7,KLF4,EGFR,SCN1B,FOSB,CGNL1,BCL11B,AREG,ABHD17C,HOXA10-AS,MAP2K6,FERMT1,CRACR2A,SLC1A4,RGS22,CREB3L1,RIN2,NFATC4,ADM2,CD109,CALML5,KIF13B,IL4R,FGFR4,GCNT1,OLFML2A,PKP1,PLCH2,CREBRF,GDF15,LFNG,EFEMP1,FAT4,ELAPOR1,ABCB4,SEMA4G,RAB37,TIAM1,PRODH,PLCXD3,PMP22,ONECUT1,FOXC1,ZNF460,ACTA2,CLSTN2,HMBOX1,ZBED3,RUNX2,RUBCNL,ERRFI1,AMER2,CEMIP,LOC100505555,AHSG,GAST,MYBPH,NMBR,BARHL1,TAC3,PREX2,CDC42EP5,DEPTOR,HEG1,SEMA5A,SOX30,ANKFN1,NKX1-2,RNF144B,ARHGAP31,KRT16,ITM2C,ACP3,KIF26B,FOS,DLG2,KCNG1,KRT6A,HPN,SPRED1,PHOSPHO1,NPAS1,PLEKHH2,NTSR1,SSTR5,P2RY1,ECEL1,NPR1,TDRD9,PROS1,KIF26A,RNF125,NEURL1,MZB1,PLA2R1,WWC2,GPR173,MID1,DUSP1,EGR1,SRPX2,HS3ST5,NR1D1,ISL2,GRHL3,F2R,ZNF354C,SH3RF2,ZNF792,TNXB,PLXNA2,ZNF699,S100A4,GAS2,DHH,RAB3B,ABCC9,FGF13,VWF,OXTR,TNS3,FBLN2,OR2AP1,PRR16,ATP8A2,ARHGAP42,KCNMB4,APOLD1,SYNPO2L,RFTN1,BIRC7,SPRY2,DLX3,AXIN2,TFCP2L1,AZGP1,PLPPR3,B4GALNT2,COL5A2,COL4A3,NUPR1,HLF,ZNF532,SLC44A4,CMKLR2,SRGAP3,RASSF2,FAM3D,ZNF626,P2RX7,VANGL2,HOXB1,AMTN,SHISA2,CHRM1,TBX5,IGF2BP1,DOC2B,GJB4,ZNF264,IRF4,BMP6,INPP5D,ANO1,ACADL,SPTB,CACNG6,SLIT1,STARD8,CACNA1S,HNF4A,ADGRG2,NUGGC,PDGFC,GLI2,CHRD,PIK3R5,CACNA1G,APOBEC3C,HOXB13,CCRL2,ARHGDIB,INHBE,MMP28,GPR139,MN1,TBX4,CDC42EP3,ESRRG"
"GO:BP","cell surface receptor signaling pathway","GO:0007166","false","0.0009777415436397383","3.0097759315164407","2834","462","101","20972","FYB2,RIMS1,NLRP2B,GRIA3,PDX1,CD177,BTN1A1,CSRP3,CCN2,AFAP1L2,DDIT4,CAV1,LDLRAD4,ZMYND8,IGFBP5,SEMA3C,SOCS2,ITGA6,PXDN,CXCR4,CHAC1,INHBB,NEDD9,SLC2A10,NFATC2,CAV2,CITED2,ADGRA1,DKK1,TCF7L1,LRP4,SHH,GRM4,FOXO1,IL17REL,SASH1,UNC5B,IRS2,BCAR3,IL1R1,FRAT2,BMP7,KLF4,EGFR,AREG,FERMT1,CREB3L1,NFATC4,CD109,IL4R,FGFR4,GDF15,LFNG,EFEMP1,FAT4,SEMA4G,TIAM1,ONECUT1,FOXC1,ZBED3,RUNX2,ERRFI1,AMER2,AHSG,DEPTOR,SEMA5A,SOX30,ITM2C,ACP3,FOS,SPRED1,NTSR1,P2RY1,NPR1,NEURL1,MZB1,EGR1,NR1D1,F2R,TNXB,PLXNA2,GAS2,DHH,OXTR,RFTN1,BIRC7,SPRY2,DLX3,AXIN2,COL4A3,P2RX7,VANGL2,SHISA2,BMP6,INPP5D,HNF4A,ADGRG2,PDGFC,GLI2,CHRD,CCRL2"
"GO:BP","lipid translocation","GO:0034204","true","0.0010308690782855898","2.9867964871786885","58","462","10","20972","ATP8B2,ANO7,ABCG1,SERINC2,ABCB4,XKR6,XKR7,ATP8A2,P2RX7,ATP8B4"
"GO:BP","regulation of locomotion","GO:0040012","false","0.0011675793879124768","2.932713580517602","1046","462","49","20972","RIPK3,SELP,TWIST1,CAV1,LDLRAD4,ZMYND8,IGFBP5,EZH2,SEMA3C,ITGA6,CXCR4,NEDD9,CITED2,SHH,SASH1,IRS2,IL1R1,BMP7,KLF4,EGFR,FERMT1,RIN2,GCNT1,GDF15,SEMA4G,TIAM1,ONECUT1,ACTA2,CEMIP,SEMA5A,KRT16,SPRED1,KIF26A,GPR173,DUSP1,SRPX2,F2R,SH3RF2,TNXB,PLXNA2,SPRY2,SRGAP3,CHRM1,TBX5,SLIT1,PDGFC,CHRD,ARHGDIB,MMP28"
"GO:BP","cellular response to endogenous stimulus","GO:0071495","false","0.00121014899163101","2.9171611567415923","1238","462","55","20972","ASIP,CSRP3,CCN2,DDIT4,CAV1,LDLRAD4,EZH2,TRIB3,SOCS2,INHBB,FBN1,SLC2A10,CAV2,CITED2,DKK1,ZFP36L2,NR5A2,FOXO1,CPS1,IRS2,BCAR3,BMP7,KLF4,EGFR,FOSB,FERMT1,CREB3L1,CD109,FGFR4,GDF15,FAT4,ONECUT1,FOXC1,ACTA2,RUNX2,ERRFI1,AHSG,FOS,SPRED1,SSTR5,MZB1,GPR173,EGR1,NR1D1,TNXB,OXTR,SPRY2,DLX3,AXIN2,SHISA2,BMP6,HNF4A,CHRD,MN1,ESRRG"
"GO:BP","regulation of epithelial to mesenchymal transition","GO:0010717","false","0.0013989060569105632","2.8542114494361535","107","462","13","20972","TWIST1,LDLRAD4,EZH2,PHLDB1,BMP7,TIAM1,FOXC1,HPN,SPRED1,TNXB,SPRY2,AXIN2,TBX5"
"GO:BP","cell population proliferation","GO:0008283","true","0.001653141595048049","2.7816899466013205","1961","462","76","20972","RIPK3,PDX1,PTGDS,TWIST1,CCN2,SLC7A11,CAV1,SLC7A1,IGFBP5,TGFBI,EZH2,SDR16C5,S100A6,NFATC2,CAV2,CITED2,RASGRP1,NR5A2,SHH,FOXO1,SIX2,SCIN,IRS2,BCAR3,PTPN14,BMP7,KLF4,EGFR,BCL11B,AREG,FERMT1,CD109,FGFR4,FAT4,TIAM1,SLC26A2,PMP22,FOXC1,RUNX2,ERRFI1,NMBR,SEMA5A,FOS,KRT6A,HPN,SSTR5,NPR1,NEURL1,MZB1,WWC2,DUSP1,EGR1,NR1D1,F2R,TNXB,ABCC9,FGF13,ATP8A2,BIRC7,SPRY2,DLX3,AXIN2,AZGP1,COL4A3,NUPR1,P2RX7,CHRM1,TBX5,IGF2BP1,BMP6,INPP5D,HNF4A,PDGFC,GLI2,CHRD,MN1"
"GO:BP","negative regulation of multicellular organismal process","GO:0051241","false","0.0016879069340095926","2.772651502710559","1091","462","50","20972","PTGDS,TWIST1,LDLRAD4,IGFBP5,EZH2,SOCS2,INHBB,FBN1,SLC2A10,DKK1,LRP4,STC2,NR5A2,MAFB,SHH,FOXO1,BMP7,KLF4,EGFR,MAP2K6,FERMT1,CREB3L1,NFATC4,IL4R,GDF15,EFEMP1,FOXC1,AHSG,NMBR,SEMA5A,HPN,SPRED1,NPR1,PROS1,RNF125,WWC2,HS3ST5,NR1D1,F2R,ZNF354C,FGF13,ARHGAP42,SPRY2,COL4A3,P2RX7,TBX5,INPP5D,SLIT1,GLI2,ARHGDIB"
"GO:BP","mesenchymal cell differentiation","GO:0048762","false","0.001838238162023049","2.7355982221382815","252","462","20","20972","TWIST1,LDLRAD4,EZH2,SEMA3C,PHLDB1,CITED2,SHH,SIX2,BMP7,SEMA4G,TIAM1,FOXC1,SEMA5A,HPN,SPRED1,TNXB,S100A4,SPRY2,AXIN2,TBX5"
