"logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","GeneName","significance","negLog10FDR"
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"LOC124904327","uncharacterized LOC124904327","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"LOC124904530","uncharacterized LOC124904530","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"LOC124907914","uncharacterized LOC124907914","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"LOC124909385","uncharacterized LOC124909385","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"CSNK1A1P1","casein kinase 1 alpha 1 pseudogene 1","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"TMEM273","transmembrane protein 273","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"AHSG","alpha 2-HS glycoprotein","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"GAST","gastrin","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"PICSAR","P38 inhibited cutaneous squamous cell carcinoma associated lincRNA","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"LCT","lactase","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"SPANXN4","SPANX family member N4","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"MYBPH","myosin binding protein H","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"NMBR","neuromedin B receptor","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"BARHL1","BarH like homeobox 1","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"SNORA47","small nucleolar RNA, H/ACA box 47","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"TAC3","tachykinin precursor 3","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"RGPD4-AS1","RGPD4 antisense RNA 1 (head to head)","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"PREX2","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2","Down",2.44446378421046
-1.9159,-4.60606666666667,-10.1118188946635,0.0001979264386381,0.00359365362960957,0.966403923207974,"RNASE7","ribonuclease A family member 7","Down",2.44446378421046
-3.570075,-1.694,-10.1076412333842,0.000198306336290135,0.00359840166280737,0.964160335266524,"ASNSP1","ASNS pseudogene 1","Down",2.44389036122261
-0.57635,3.97856666666667,-10.1030874631101,0.000198721431915516,0.00360257330800961,0.961713750345259,"LOC105379023","uncharacterized LOC105379023","Not significant",2.44338717305662
-0.470499999999999,5.80708333333333,-10.1025193379089,0.000198773292015928,0.00360257330800961,0.961408442171091,"PAN2","poly(A) specific ribonuclease subunit PAN2","Not significant",2.44338717305662
0.839125,3.54481666666667,10.0994191075199,0.000199056575995441,0.00360555755113554,0.959742101819327,"POLE2","DNA polymerase epsilon 2, accessory subunit","Not significant",2.44302756793245
-0.523124999999999,5.87625,-10.0976230744761,0.000199220910200988,0.00360559168146324,0.958776529812893,"VPS41","VPS41 subunit of HOPS complex","Not significant",2.4430234569059
0.5575,1.83236666666667,10.0968060871946,0.000199295717077655,0.00360559168146324,0.958337251932189,"RNF227","ring finger protein 227","Not significant",2.4430234569059
0.744525,1.65895,10.0927387801834,0.00019966863880877,0.00361018953477321,0.956149835934283,"LOC105370941","uncharacterized LOC105370941","Not significant",2.44246999705685
0.4702,3.54531666666667,10.0745629079519,0.00020134539933402,0.00363558053384402,0.946364468113739,"GLB1L2","galactosidase beta 1 like 2","Not significant",2.43942623060568
0.551325000000001,5.40995,10.0717570731043,0.000201605744952525,0.00363558053384402,0.944852384948772,"GALK1","galactokinase 1","Not significant",2.43942623060568
0.492350000000002,8.15083333333333,10.0717553022215,0.000201605909395218,0.00363558053384402,0.944851430481171,"PTP4A1","protein tyrosine phosphatase 4A1","Not significant",2.43942623060568
0.566775000000001,5.62845,10.0695181180753,0.000201813780928584,0.00363558053384402,0.94364550851831,"BID","BH3 interacting domain death agonist","Not significant",2.43942623060568
2.1991,1.92851666666667,10.069063632899,0.000201856041541824,0.00363558053384402,0.943400493549792,"BISPR","BST2 interferon stimulated positive regulator","Up",2.43942623060568
0.602375,5.54938333333333,10.0686509157562,0.000201894427518364,0.00363558053384402,0.94317798676383,"DCXR","dicarbonyl and L-xylulose reductase","Not significant",2.43942623060568
-0.864124999999998,4.19661666666667,-10.0684808932779,0.000201910243506241,0.00363558053384402,0.943086320591989,"SLC35A5","solute carrier family 35 member A5","Not significant",2.43942623060568
-0.512399999999999,6.72565,-10.0661297396568,0.000202129107060077,0.0036373665364026,0.941818564572415,"VTI1B","vesicle transport through interaction with t-SNAREs 1B","Not significant",2.43921293300735
0.47625,7.8973,10.0638448807846,0.000202342071952526,0.00363904434019234,0.940586284170148,"MCM4","minichromosome maintenance complex component 4","Not significant",2.43901265268979
0.607050000000001,4.10935,10.0582053371207,0.000202868869510903,0.00364270852205814,0.93754359642408,"MVK","mevalonate kinase","Not significant",2.43857557822999
-0.475449999999998,7.85993333333333,-10.05673511034,0.000203006475533057,0.00364270852205814,0.936750101317378,"MAGED2","MAGE family member D2","Not significant",2.43857557822999
0.574250000000001,6.55193333333333,10.056580274651,0.000203020973906849,0.00364270852205814,0.936666528607054,"RAB5IF","RAB5 interacting factor","Not significant",2.43857557822999
1.216575,3.0315,10.056535036433,0.000203025210119316,0.00364270852205814,0.936642111004067,"LINC00294","long intergenic non-protein coding RNA 294","Up",2.43857557822999
-0.594874999999997,7.55461666666667,-10.0552289050124,0.000203147565030646,0.00364275344633713,0.935937073417369,"CTNND1","catenin delta 1","Not significant",2.43857022225763
0.493525000000001,7.43591666666667,10.050057707037,0.000203632857771387,0.00364930252305632,0.933144850477035,"CCT6A","chaperonin containing TCP1 subunit 6A","Not significant",2.43779013262108
-0.450524999999999,8.73525,-10.0386134152917,0.000204711801554718,0.00366626895814229,0.926960550669353,"NRAS","NRAS proto-oncogene, GTPase","Not significant",2.43577567828475
0.441325000000001,5.36011666666667,10.0374608477827,0.000204820842630967,0.00366626895814229,0.926337350058576,"PEX11A","peroxisomal biogenesis factor 11 alpha","Not significant",2.43577567828475
0.466625,6.46493333333333,10.0353986054303,0.000205016119218577,0.00366760443056471,0.925222112074632,"PLOD3","procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","Not significant",2.43561751130273
2.081775,-3.85685,10.033244122084,0.000205220368681047,0.00366834802249783,0.924056757633306,"LOC124905043","uncharacterized LOC124905043","Up",2.4355294687816
0.61605,5.5344,10.0321669054598,0.000205322582512479,0.00366834802249783,0.923474004443786,"ESRRA","estrogen related receptor alpha","Not significant",2.4355294687816
0.521950000000004,7.72311666666667,10.0311433105523,0.000205419764897391,0.00366834802249783,0.922920204248721,"PA2G4","proliferation-associated 2G4","Not significant",2.4355294687816
0.55455,4.6764,10.0287881397436,0.000205643579559159,0.00367018846571995,0.921645770781911,"PFDN2","prefoldin subunit 2","Not significant",2.43531163397116
-0.923074999999999,5.30086666666667,-10.0220689882324,0.000206283717074938,0.00367843215132719,0.918008324212744,"EHD2","EH domain containing 2","Not significant",2.43433725010835
0.4534,8.97991666666667,10.0214005544458,0.000206347529710234,0.00367843215132719,0.917646337027525,"CALM1","calmodulin 1","Not significant",2.43433725010835
-0.726499999999999,5.40771666666667,-10.0200387846656,0.000206477605523374,0.00367859340110049,0.916908805743946,"JRK","Jrk helix-turn-helix protein","Not significant",2.43431821255404
-0.710174999999998,5.38435,-10.0182075596254,0.000206652678559686,0.00367955566030644,0.915916867905153,"LYPD6","LY6/PLAUR domain containing 6","Not significant",2.43420462315481
0.583125,6.18085,10.0130736411606,0.00020714445303792,0.00368417938968097,0.913135005299781,"ABCD3","ATP binding cassette subfamily D member 3","Not significant",2.43365923133844
0.693700000000001,4.38831666666667,10.0129659222939,0.000207154786371151,0.00368417938968097,0.913076622241347,"PEX3","peroxisomal biogenesis factor 3","Not significant",2.43365923133844
-0.487075000000001,5.38558333333333,-10.0040674600218,0.000208010542591127,0.00369671387892902,0.908251633636542,"D2HGDH","D-2-hydroxyglutarate dehydrogenase","Not significant",2.43218416198058
0.631050000000001,3.43475,10.0031104335621,0.000208102831047166,0.00369671387892902,0.907732464193586,"LYSMD4","LysM domain containing 4","Not significant",2.43218416198058
-0.620074999999999,5.63371666666667,-9.99123862126043,0.000209251750743143,0.0037145299841917,0.901288283231445,"SUCLG2","succinate-CoA ligase GDP-forming subunit beta","Not significant",2.43009613161696
-0.486149999999999,7.73905,-9.99022501837659,0.000209350196187418,0.0037145299841917,0.900737747786176,"ARHGAP35","Rho GTPase activating protein 35","Not significant",2.43009613161696
0.6544,6.54541666666667,9.98486841508539,0.000209871375360722,0.00372041549169948,0.897827440303342,"OLFM1","olfactomedin 1","Not significant",2.42940855590412
0.640350000000001,4.7021,9.98086990354246,0.00021026143091115,0.00372041549169948,0.89565403083091,"SEMA6B","semaphorin 6B","Not significant",2.42940855590412
-1.6903,3.17688333333333,-9.98026888776452,0.000210320135214208,0.00372041549169948,0.895327274219047,"CDC42EP5","CDC42 effector protein 5","Down",2.42940855590412
-2.1258,0.46975,-9.97913629976487,0.000210430814319055,0.00372041549169948,0.894711464702976,"SEC14L5","SEC14 like lipid binding 5","Down",2.42940855590412
-0.751974999999999,4.18033333333333,-9.97852542838632,0.000210490539060062,0.00372041549169948,0.894379294744267,"ARL2","ADP ribosylation factor like GTPase 2","Not significant",2.42940855590412
0.462075,5.1329,9.97780744994248,0.000210560761610968,0.00372041549169948,0.893988859041499,"GXYLT1","glucoside xylosyltransferase 1","Not significant",2.42940855590412
-1.207375,4.81088333333333,-9.97692251086744,0.000210647352544819,0.00372041549169948,0.893507593555904,"DEPTOR","DEP domain containing MTOR interacting protein","Down",2.42940855590412
0.486425000000002,9.46103333333333,9.97678152148782,0.000210661152241061,0.00372041549169948,0.893430914102016,"COX6C","cytochrome c oxidase subunit 6C","Not significant",2.42940855590412
-0.5771,6.84996666666667,-9.9750811169274,0.000210827669068978,0.00372119406137196,0.892506039088575,"LOXL1","lysyl oxidase like 1","Not significant",2.42931768080208
-0.506774999999999,6.9922,-9.97124076486003,0.000211204327132677,0.00372567865285583,0.890416662578374,"SLC25A39","solute carrier family 25 member 39","Not significant",2.42879460658147
-0.676249999999999,3.78981666666667,-9.96986745715978,0.000211339215614867,0.00372589566090386,0.889669316712617,"CCDC162P","coiled-coil domain containing 162, pseudogene","Not significant",2.42876931114889
-0.479674999999999,7.09526666666667,-9.96647338748035,0.000211673029830249,0.00372937503065344,0.887821863626717,"TOMM20","translocase of outer mitochondrial membrane 20","Not significant",2.42836394124216
-0.474024999999998,6.74993333333333,-9.96518232433949,0.000211800174645829,0.00372937503065344,0.887118957488559,"SERPINH1","serpin family H member 1","Not significant",2.42836394124216
-1.9716,-0.0495,-9.9632142559482,0.000211994167612457,0.00372937503065344,0.886047295912237,"HEG1","heart development protein with EGF like domains 1","Down",2.42836394124216
-0.549849999999998,5.02993333333333,-9.96287757599676,0.000212027375566531,0.00372937503065344,0.885863945221219,"HSPA13","heat shock protein family A (Hsp70) member 13","Not significant",2.42836394124216
-1.709875,3.35028333333333,-9.95626484536962,0.000212680878720566,0.00373791383229621,0.882261558256442,"SEMA5A","semaphorin 5A","Down",2.42737071435087
0.564250000000002,5.38036666666667,9.95465634722375,0.000212840203469688,0.00373791383229621,0.881384959707905,"MCM10","minichromosome maintenance 10 replication initiation factor","Not significant",2.42737071435087
4.3463,0.862483333333333,9.9542368322178,0.000212881780736485,0.00373791383229621,0.881156310453703,"CMPK2","cytidine/uridine monophosphate kinase 2","Up",2.42737071435087
0.650125,4.41056666666667,9.95083623593422,0.000213219166385046,0.00374167629509647,0.879302536854192,"LMLN","leishmanolysin like peptidase","Not significant",2.42693378747587
-0.504949999999998,6.51486666666667,-9.94734477045796,0.000213566234601842,0.0037456042322495,0.877398600130675,"AMZ1","archaelysin family metallopeptidase 1","Not significant",2.42647811292726
1.140525,2.62605,9.94414025162098,0.00021388537512136,0.0037490381150165,0.875650578951563,"CDC42EP2","CDC42 effector protein 2","Up",2.42608014425244
-0.765674999999999,3.79305,-9.93660467979226,0.000214638104097799,0.00375900929657855,0.871537914514796,"OBSCN","obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF","Not significant",2.42492660021123
-0.450099999999997,5.45888333333333,-9.93597056708442,0.000214701590407987,0.00375900929657855,0.87119170154582,"URB1","URB1 ribosome biogenesis homolog","Not significant",2.42492660021123
2.5988,-3.51216666666667,9.93367508778611,0.000214931598283286,0.00376086988959251,0.869938239553628,"LOC105373780","proline-rich protein 18-like","Up",2.42471169109487
-0.547450000000001,10.2988333333333,-9.92937072769117,0.000215363693471028,0.00376362434102241,0.867587071687689,"EEF1G","eukaryotic translation elongation factor 1 gamma","Not significant",2.42439373135606
0.903175,3.78516666666667,9.92866015449554,0.000215435124788681,0.00376362434102241,0.867198842514114,"TEDC2","tubulin epsilon and delta complex 2","Not significant",2.42439373135606
